ID,name,sort.name,Gender
8172,"Zenith Jones Brown / David Frome, Leslie Ford, Brenda Conrad (pseudonyms)","Brown, Zenith Jones",Female
5435,Rose Macaulay,"Macaulay, Rose",Female
9812,Yvette Guilbert,"Guilbert, Yvette",Female
457,Madeleine Rolland,"Rolland, Madeleine",Female
7812,Phyllis Blewitt,"Blewitt, Phyllis",Female
7639,"Margaret Mackworth, 2nd Viscountess Rhondda","Mackworth, Margaret Haig Thomas, Viscountess Rhondda",Female
6487,Naomi Royde-Smith,"Royde-Smith, Naomi Gwladys",Female
6275,Sarah Gertrude Millin,"Millin, Sarah Gertrude",Female
6612,Harriet Monroe,"Monroe, Harriet",Female
6779,Dodie Smith / C. L. Anthony (pseudonym),"Anthony, C. L.",Female
6075,Jane Austen,"Austen, Jane",Female
7547,Pauline Smith,"Smith, Pauline",Female
7933,Gordon Daviot,"Daviot, Gordon",Female
10941,Edith Craig,"Craig, Edith",Female
7164,Mabel Dodge Luhan,"Luhan, Mabel Dodge",Female
7419,Dorothy Osborne,"Osborne, Dorothy",Female
5830,Winifred Ashton / Clemence Dane (pseudonym),"Dane, Clemence",Female
8144,Marguerite Harrison,"Harrison, Marguerite",Female
7847,Angna Enters,"Enters, Angna",Female
6531,Alexandra Sutherland Orr,"Orr, Alexandra Sutherland",Female
6262,Rebecca West,"West, Rebecca",Female
6664,Eve Curie,"Curie, Eve",Female
6372,Ethel Mannin,"Mannin, Ethel",Female
6518,Storm Jameson,"Jameson, Storm",Female
6962,Dorothy Norman,"Norman, Dorothy",Female
9905,M. P. Willcocks,"Willcocks, M. P.",Female
5922,Djuna Barnes,"Barnes, Djuna",Female
5653,Willa Muir,"Muir, Willa",Female
9972,"Edith Vane-Tempest-Stewart, Marchioness of Londonderry","Vane-Tempest-Stewart, Edith",Female
6339,Maud I. Crofts,"Crofts, Maud I.",Female
6901,Caroline Gordon,"Gordon, Caroline",Female
7316,Tai-yi Lin / Anor Lin,"Lin, Tai-yi",Female
7188,L. W. Lockhart,L. W. Lockhart,Female
6958,Sarah Tyson Rorer,"Rorer, Sarah Tyson",Female
7696,Margaret L. Goldsmith,"Goldsmith, Margaret L.",Female
5603,Evelyn Scott,"Scott, Evelyn",Female
6873,Josephine Winslow Johnson,"Johnson, Josephine Winslow",Female
9797,Ada Harrison,"Harrison, Ada",Female
6608,Mignon Good Eberhart,"Eberhart, Mignon Good",Female
7801,Margaret Halsey,"Halsey, Margaret",Female
6747,Maud Margaret Key Stawell,"Stawell, Maud Margaret Key",Female
7428,Mathilde Vaerting,"Vaerting, Mathilde",Female
6451,Anne Green,"Green, Anne",Female
6020,Mazo de la Roche,"De la Roche, Mazo",Female
7199,Marie Stopes,"Stopes, Marie",Female
6110,Margaret Bourke-White,"Bourke-White, Margaret",Female
5861,Margaret Kennedy,"Kennedy, Margaret",Female
8159,Alexandra Kollontai / Алекса́ндра Миха́йловна Коллонта́й,"Kollontai, Alexandra",Female
10519,Lila Acheson Wallace,"Wallace, Lila Acheson",Female
6663,Juliana Horatia Ewing,"Ewing, Juliana Horatia",Female
7532,Jessie B. Rittenhouse,"Rittenhouse, Jessie B.",Female
5407,Margaret Deland,"Deland, Margaret",Female
6799,Martha Ostenso,"Ostenso, Martha",Female
7275,Mary Louise Aswell / Q. Patrick (pseudonym),"Aswell, Mary Louise",Female
10066,Lady Augusta Stanley,"Stanley, Augusta",Female
7425,Kay Cleaver Strahan,"Strahan, Kay Cleaver",Female
9940,Helen Rosen Woodward,"Woodward, Helen Rosen",Female
6411,Beryl de Zoete,"de Zoete, Beryl",Female
7312,Etsuko Sugimoto,"Sugimoto, Etsuko",Female
7493,Anne Brontë,"Brontë, Anne",Female
5685,Mary Butts,"Butts, Mary",Female
6131,Constance Garnett,"Garnett, Constance",Female
7386,Kate O'Brien,"O'Brien, Kate",Female
7358,Dorothy Baker,"Baker, Dorothy",Female
6955,Elizabeth Robins,"Robins, Elizabeth",Female
7162,Gwendolen Murphy,"Murphy, Gwendolen",Female
7082,Mary H. Lindsay,"Lindsay, Mary H.",Female
547,Iris Tree,"Tree, Iris",Female
5728,F. Tennyson Jesse,"Jesse, F. Tennyson",Female
6618,Alison Neilans,"Neilans, Alison",Female
7903,Margaret Lavington,"Lavington, Margaret",Female
6686,Muriel Hine,"Hine, Muriel",Female
6939,Kathleen Fitzpatrick,"Fitzpatrick, Kathleen",Female
7614,Edna Bryner,"Bryner, Edna",Female
7974,Georgia Sitwell,"Sitwell, Georgia",Female
6286,Taylor Caldwell,"Caldwell, Taylor",Female
5787,Rosamond Lehmann,"Lehmann, Rosamond",Female
7850,Eva Le Gallienne,"Le Gallienne, Eva",Female
6549,Vera Brittain,"Brittain, Vera",Female
7634,Janet Spens,"Spens, Janet",Female
6492,Gertrude Lowthian Bell,"Bell, Gertrude Lowthian",Female
10500,Beatrice M. Hinkle,"Hinkle, Beatrice M.",Female
8248,Irene Cooper Willis,"Willis, Irene Cooper",Female
6425,Lady Lucie Gertrude Jackson Raleigh,"Raleigh, Lucie Gertrude Jackson",Female
7483,Grace Eleanor Hadow,"Hadow, Grace Eleanor",Female
6123,Nora Waln,"Waln, Nora",Female
6976,Victoria Lincoln,"Lincoln, Victoria",Female
7406,Constance Holme,"Holme, Constance",Female
6066,Elizabeth Bowen,"Bowen, Elizabeth",Female
6252,Mary Roberts Rinehart,"Rinehart, Mary Roberts",Female
5719,Mary Webb,"Webb, Mary",Female
6601,Dorothy Wordsworth,"Wordsworth, Dorothy",Female
6954,Aphra Behn,"Behn, Aphra",Female
5828,Elisabeth Förster-Nietzsche,"Förster-Nietzsche, Elisabeth",Female
240,Maria McDonald Jolas / Miss Maria McDonald / Mrs. Eugene Jolas,"Jolas, Maria",Female
7682,Elizabeth Robins Pennell,"Pennell, Elizabeth Robins",Female
9706,Elizabeth Bisland,"Bisland, Elizabeth",Female
8151,Mary Sturt,"Sturt, Mary",Female
7828,Romola de Pulszky Nijinsky,"Nijinsky, Romola de Pulszky",Female
7223,Mrs. Wilson Woodrow,"Woodrow, Mrs. Wilson",Female
7531,Dorothy Van Doren,"Van Doren, Dorothy",Female
6313,Florence Emily Hardy,"Hardy, Florence Emily",Female
6935,A. Fielding,"Fielding, A.",Female
7053,Norah C. James,"James, Norah C.",Female
7567,Hanna Astrup Larsen,"Larsen, Hanna Astrup",Female
10340,Louise Jopling,"Jopling, Louise",Female
7668,Elizabeth Reynard,"Reynard, Elizabeth",Female
6596,Rosamund Langbridge,"Langbridge, Rosamund",Female
6544,Q. D. Leavis,"Leavis, Q. D.",Female
10564,Helen M. Downey,"Downey, Helen M.",Female
5967,Vita Sackville West,"Sackville-West, Vita",Female
517,Gertrude Stein,"Stein, Gertrude",Female
8125,Edith Olivier,"Olivier, Edith",Female
6056,Eileen Power,"Power, Eileen",Female
10065,Dorothy Brewster,"Brewster, Dorothy",Female
7318,Moya Llewelyn Davies,"Davies, Moya Llewelyn",Female
9897,Evelyn Lilian Martinengo-Cesaresco,"Martinengo-Cesaresco, Evelyn Lilian",Female
8129,Dorothy Mackenzie Hoare,"Hoare, Dorothy Mackenzie",Female
7861,Elsa Richmond,"Richmond, Elsa",Female
6587,Dorothy Bussy,"Bussy, Dorothy",Female
8381,Frances Minto Elliot,"Elliot, Frances Minto",Female
10266,Winifred Stephens,"Stephens, Winifred",Female
7140,Muriel Draper,"Draper, Muriel",Female
7477,Isa Glenn,"Glenn, Isa",Female
7609,Gladys Skelton / John Presland (pseudonym),"Presland, John",Female
10268,Eva Mary Hamilton / Mrs. G. H. Bell,"Bell, Mrs. G. H.",Female
7123,Elizabeth Goudge,"Goudge, Elizabeth",Female
7565,E. C. R. Lorac,"Lorac, E. C. R.",Female
5672,Sheila Kaye-Smith,"Kaye-Smith, Sheila",Female
10168,Charlotte Haldane,"Haldane, Charlotte",Female
174,Janet Flanner,"Flanner, Janet",Female
5604,Marie Belloc Lowndes,"Lowndes, Marie Belloc",Female
6212,Evelyn M. Hatch,"Hatch, Evelyn M.",Female
7956,Helen Waddell,"Waddell, Helen",Female
6629,Willa Cather,"Cather, Willa",Female
9818,Blanche Dugdale,"Dugdale, Blanche",Female
7296,Helga Holbek,"Holbek, Helga",Female
10557,Sybil M. Scott,"Scott, Sybil M.",Female
7032,Phyllis Bottome,"Bottome, Phyllis",Female
6535,Marie Jenney Howe,"Howe, Marie Jenney",Female
7130,Fannie Merritt Farmer,"Farmer, Fannie Merritt",Female
10321,Maud Cruttwell,"Cruttwell, Maud",Female
5713,Nancy Cunard,"Cunard, Nancy",Female
6980,Augusta Tucker,"Tucker, Augusta",Female
9910,Héloise,Héloise,Female
8164,Ethel Smyth,"Smyth, Ethel",Female
6899,Gertrude Beasley,"Beasley, Gertrude",Female
7149,Olga Hartley,"Hartley, Olga",Female
8002,Frances Hodgson Burnett,"Burnett, Frances Hodgson",Female
7709,Margaret Mitchell,"Mitchell, Margaret",Female
6267,Katherine Mayo,"Mayo, Katherine",Female
7315,Adet Lin,"Lin, Adet",Female
6175,Maida C. Darnton,"Darnton, Maida C.",Female
6616,Erna Reiss Döblin,"Döblin, Erna Reiss",Female
5614,Violet Hunt,"Hunt, Violet",Female
6607,Enid Rose,"Rose, Enid",Female
6759,H. S. Reid,"Reid, Hilda Stewart",Female
8241,Katharine Waldo Douglas / Katharine Fedden,"Fedden, Katharine",Female
6389,Dorothy Tait-Price,"Tait, Dorothy",Female
6746,Josephine Lawrence,"Lawrence, Josephine",Female
10204,Frances M. Gostling,"Gostling, Frances M.",Female
5842,Louisa May Alcott,"Alcott, Louisa May",Female
6415,H. P. Blavatsky,"Blavatsky, H. P.",Female
5731,Dorothy L. Sayers,"Sayers, Dorothy L.",Female
5707,Edith Sitwell,"Sitwell, Edith",Female
5843,Olive Schreiner,"Schreiner, Olive",Female
606,Anna Wickham,"Wickham, Anna",Female
8031,Evelyn Mary Spearing Simpson,"Simpson, Evelyn Mary Spearing",Female
8076,Mary Hays,"Hays, Mary",Female
5665,Anna Dostoevskaia / Анна Григорьевна Достоевская,"Dostoevskaia, Anna",Female
8015,Agnes Castle,"Castle, Agnes",Female
6137,A. M. Champneys,"Champneys, A. M.",Female
10452,Agnes Farley,"Farley, Agnes",Female
7654,Rachel Field,"Field, Rachel",Female
7473,Ellen Sophia Bosanquet,"Bosanquet, Ellen Sophia",Female
7436,Vida Dutton Scudder,"Scudder, Vida Dutton",Female
6027,Phyllis Bentley,"Bentley, Phyllis Eleanor",Female
6224,Mary Borden / Bridget Maclagan (pseudonym),"Borden, Mary",Female
7377,Ethel Colburn Mayne,"Mayne, Ethel Colburn",Female
7552,Lady Butcher,"Butcher, Alice Mary Brandreth",Female
6778,Jeanne de Casalis,"de Casalis, Jeanne",Female
6092,Margaret C. Anderson,"Anderson, Margaret C.",Female
7390,Edwina H. Wilson,"Wilson, Edwina H.",Female
9921,Susanna Meredith,"Meredith, Susanna",Female
7018,Josephine Donovan,"Donovan, Josephine",Female
6783,Teresa Deevy,"Deevy, Teresa",Female
8389,Harriet Jessie Butler,"Butler, Harriet Jessie",Female
7235,Emily Dickinson,"Dickinson, Emily",Female
8251,Harriet Beecher Stowe,"Stowe, Harriet Beecher",Female
5789,Edna Ferber,"Ferber, Edna",Female
7002,Alice Corbin Henderson,"Henderson, Alice Corbin",Female
6041,Amy Lowell,"Lowell, Amy",Female
6617,Ray Strachey,"Strachey, Ray",Female
6472,Dorothy Whipple,"Whipple, Dorothy",Female
6879,Marguerite Steen,"Steen, Marguerite",Female
6463,Anne Robeson Brown Burr,"Burr, Anne Robeson Brown",Female
6517,Magdalen King-Hall,"King-Hall, Magdalen",Female
6202,H. T. Lowe-Porter,"Lowe-Porter, H. T.",Female
7324,Jennie Lee,"Lee, Jennie",Female
6477,Hope Mirrlees,"Mirrlees, Hope",Female
7572,Eleanor Mercein Kelly,"Kelly, Eleanor Mercein",Female
7785,Mary Hunter Austin,"Austin, Mary Hunter",Female
6381,Alix Strachey,"Strachey, Alix",Female
6150,Christine Ladd-Franklin,"Ladd-Franklin, Christine",Female
5567,Dorothy Canfield Fisher,"Fisher, Dorothy Canfield",Female
6457,Fannie Hurst,"Hurst, Fannie",Female
8101,Nina Hamnett,"Hamnett, Nina",Female
6742,Edith C. Batho,"Batho, Edith C.",Female
12,Sylvia Beach,"Beach, Sylvia",Female
6214,Katharine Tynan,"Tynan, Katharine",Female
6000,Mary Chavelita Dunne Bright / George Egerton (pseudonym),"Egerton, George",Female
617,Romer Wilson,"Wilson, Romer",Female
8223,Bettina von Hutten,"von Hutten, Bettina",Female
8243,Mrs R. S. Garnett,"Garnett, Martha Roscoe",Female
5416,Katharine Ball Ripley,"Ripley, Katharine Ball",Female
5839,Jean Webster,"Webster, Jean",Female
7280,Anne Manning,"Manning, Anne",Female
6312,Elsie Duncan-Jones / Elsie Elizabeth Phare,"Phare, Elsie Elizabeth",Female
6362,Isabel Briggs Myers,"Myers, Isabel Briggs",Female
6269,Elizabeth Gaskell,"Gaskell, Elizabeth",Female
5743,Baroness Orczy / Emmuska Orczy,"Orczy, Baroness",Female
6598,Margery Sharp,"Sharp, Margery",Female
5457,Virginia Woolf,"Woolf, Virginia",Female
7128,Kathleen Thompson Norris,"Norris, Kathleen Thompson",Female
9967,Joan Riviére,"Riviére, Joan",Female
6805,Carolyn Wells,"Wells, Carolyn",Female
7855,Ethel Sidgwick,"Sidgwick, Ethel",Female
6874,Sheila Cousins,"Cousins, Sheila",Female
6988,Ruth Suckow,"Suckow, Ruth",Female
7674,Emily Holmes Coleman,"Coleman, Emily Holmes",Female
8258,A. C. Kerr,"Kerr, A. C.",Female
7330,"Mary Ann Dolling (Sanders), Lady O'Malley / Ann Bridge (pseudonym)","Bridge, Ann",Female
7695,Clotilda Inez Mary Graves / Richard Dehan (pseudonym),"Dehan, Richard",Female
7886,Ursula Wyllie Roberts / Susan Miles (pseudonym),"Miles, Susan",Female
8116,S. Josephine Baker,"Baker, S. Josephine",Female
7266,Nina H. Kennard,"Kennard, Nina H.",Female
6047,H. M. Lucas,"Lucas, H. M.",Female
9939,Ellie Schleussner,"Schleussner, Ellie",Female
7307,Frances Noyes Hart,"Hart, Frances Noyes",Female
8203,Muriel Clara Bradbrook,"Bradbrook, Muriel Clara",Female
7503,Ethel M. Dell,"Dell, Ethel M.",Female
301,Katherine Mansfield,"Mansfield, Katherine",Female
7815,Alice James,"James, Alice",Female
7893,Esther Forbes,"Forbes, Esther",Female
5810,Margaret Irwin,"Irwin, Margaret",Female
6754,Blair Niles,"Niles, Blair",Female
7731,Muriel Masefield,"Masefield, Muriel",Female
5817,May Sinclair,"Sinclair, May",Female
7077,Nellie Van de Grift Sanchez,"Sanchez, Nellie Van de Grift",Female
7449,Vera Wheatley,"Wheatley, Vera",Female
8379,Zelda Sayre Fitzgerald,"Fitzgerald, Zelda",Female
5792,Elizabeth Madox Roberts,"Roberts, Elizabeth Madox",Female
7407,Christina Rossetti,"Rossetti, Christina",Female
7013,Eliza Fay,"Fay, Eliza",Female
10472,Marthe Bibesco,"Bibesco, Marthe",Female
6010,Stella Gibbons,"Gibbons, Stella",Female
7630,Mabel Loomis Todd,"Todd, Mabel Loomis",Female
9925,Laetitia Pilkington,"Pilkington, Laetitia",Female
6575,Eugenie Schumann,"Schumann, Eugenie",Female
6615,Eleanor F. Rathbone,"Rathbone, Eleanor F.",Female
6942,Gladys Hasty Carroll,"Carroll, Gladys Hasty",Female
6558,Frances Newman,"Newman, Frances",Female
10585,Louise Maude,"Maude, Louise",Female
7913,Mary Morison,"Morison, Mary",Female
6348,Inez Haynes Gilmore / Inez Haynes Irwin,"Gilmore, Inez Haynes",Female
7753,C. A. Dawson Scott,"Dawson Scott, C. A.",Female
8083,Charlotte Mansfield,"Mansfield, Charlotte",Female
9813,Isabelle de Charrière,"de Charrière, Isabelle",Female
7519,Erika Mann,"Mann, Erika",Female
6473,Elizabeth von Arnim,"Arnim, Elizabeth von",Female
6114,Cedar Paul,"Paul, Cedar",Female
6892,Zelda Popkin,"Popkin, Zelda",Female
6253,Norah Hoult,"Hoult, Norah",Female
2563,Adrienne Monnier,"Monnier, Adrienne",Female
7778,Ellen Terry,"Terry, Ellen",Female
7234,Caroline F. E. Spurgeon,"Spurgeon, Caroline F. E.",Female
1227,Odette Keun,"Keun, Odette",Female
7810,Jenny Covan,"Covan, Jenny",Female
8033,Françoise Delisle,"Delisle, Françoise",Female
6327,Ethel Moorhead,"Moorhead, Ethel",Female
5648,Velma Swanston Howard,"Howard, Velma Swanston",Female
7716,Patience Abbe,"Abbe, Patience",Female
5410,Kay Boyle,"Boyle, Kay",Female
6845,Jessie Redmon Fauset,"Fauset, Jessie Redmon",Female
7766,Agnes Smedley,"Smedley, Agnes",Female
9654,Kathleen Coyle / Mrs. K. Coyle,"Coyle, Kathleen",Female
6088,Jolán Földes / Yolanda Foldes,"Földes, Jolán",Female
5971,Cecily Sidgwick / Mrs. Alfred Sidgwick,"Sidgwick, Cecily",Female
5443,Sylvia Townsend Warner,"Warner, Sylvia Townsend",Female
10037,Catherine the Great,Catherine the Great,Female
7602,Elizabeth Wheeler Schermerhorn,"Schermerhorn, Elizabeth Wheeler",Female
7159,Daisy Ashford,"Ashford, Daisy",Female
10175,Caroline Newton,"Newton, Caroline",Female
9983,Lucia Joyce,"Joyce, Lucia",Female
7706,Grace Lumpkin,"Lumpkin, Grace",Female
6619,Mary Agnes Hamilton,"Hamilton, Mary Agnes",Female
6105,Gale Wilhelm,"Wilhelm, Gale",Female
6839,Jane Mayhall,"Mayhall, Jane",Female
8103,Natalie Duddington,"Duddington, Natalie",Female
7470,Jessie Weston,"Weston, Jessie",Female
8001,Georgette Heyer,"Heyer, Georgette",Female
7240,Julia Mood Peterkin,"Peterkin, Julia Mood",Female
8205,Amy Cruse,"Cruse, Amy",Female
10499,Emilie Jackson / Mrs. Wilfrid Jackson,"Jackson, Emilie",Female
8118,Mrs. Attwood R. Martin / George Madden Martin (pseudonym),"Martin, George Madden",Female
6668,L. D'O. Walters,"Walters, L. D'O.",Female
10556,Catherine Charlotte Jackson / Lady Jackson,"Jackson, Catherine Charlotte",Female
6108,Elizabeth Bibesco,"Bibesco, Elizabeth",Female
6009,Patricia Wentworth,"Wentworth, Patricia",Female
8206,Emily Ledyard Shields,"Shields, Emily Ledyard",Female
7782,Ruth Elvish Mantz,"Mantz, Ruth Elvish",Female
6199,Naomi Jacob,"Jacob, Naomi",Female
7107,Martha Foley,"Foley, Martha",Female
10053,Edith Ellis / Mrs. Havelock Ellis,"Ellis, Edith",Female
10231,Giséle Freund,"Freund, Giséle",Female
403,Katherine Anne Porter / Mrs. Katherine Anne Pressly,"Porter, Katherine Anne",Female
10522,Emily Hilda Young,"Young, Emily Hilda",Female
6186,Anita Loos,"Loos, Anita",Female
7558,Charlotte Brewster Jordan,"Jordan, Charlotte Brewster",Female
6803,Zona Gale,"Gale, Zona",Female
6086,Hilda Vaughan,"Vaughan, Hilda",Female
10263,Marguerite Wilkinson,"Wilkinson, Marguerite",Female
7342,Bessie Breuer,"Breuer, Bessie",Female
6758,Mary Manning,"Manning, Mary",Female
7141,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Female
8176,Anne Thackeray Ritchie,"Ritchie, Anne Isabella Thackeray",Female
6195,Elinor Wylie,"Wylie, Elinor",Female
8126,Ève Paul-Margueritte,"Paul-Margueritte, Ève",Female
7528,Alice Caldwell Hegan Rice,"Rice, Alice Caldwell Hegan",Female
7611,Beatrice Rose Stella Tanner / Mrs. Patrick Campbell,"Campbell, Mrs. Patrick",Female
8219,Muna Lee / Newton Gayle (pseudonym),"Lee, Muna",Female
7008,Sylvia Thompson,"Thompson, Sylvia",Female
6448,Gertrude Franklin Horn Atherton,"Atherton, Gertrude Franklin Horn",Female
173,Grace Flandrau,"Flandrau, Grace",Female
7984,Ellen Du Poise Taylor,"Taylor, Ellen Du Poise",Female
5429,Margery Allingham,"Allingham, Margery",Female
5715,Winifred Holtby,"Holtby, Winifred",Female
5432,Marianne Moore,"Moore, Marianne",Female
6610,Enid Starkie,"Starkie, Enid",Female
10392,Edith J. R. Isaacs,"Isaacs, Edith J. R.",Female
6559,Josephine Herbst,"Herbst, Josephine",Female
6159,Frances Winwar,"Winwar, Frances",Female
7535,Charlotte Mary Mew,"Mew, Charlotte Mary",Female
8249,Beatrice Kean Seymour,"Seymour, Beatrice Kean",Female
7151,Mrs. C. F. Leyel,"Leyel, C. F., Mrs.",Female
7353,Zora Neale Hurston,"Hurston, Zora Neale",Female
10408,Babette Hughes,"Hughes, Babette",Female
7511,Ann Radcliffe,"Radcliffe, Ann",Female
5736,Dorothy M. Richardson,"Richardson, Dorothy M.",Female
7268,Margaret Sanger,"Sanger, Margaret",Female
10303,May Sarton,"Sarton, May",Female
9796,Georgette Leblanc,"Leblanc, Georgette",Female
6493,Viña Delmar,"Delmar, Viña",Female
7580,Gwen Bristow,"Bristow, Gwen",Female
7687,Bertha Thomas,"Thomas, Bertha",Female
6574,Geraldine Emma Hodgson,"Hodgson, Geraldine Emma",Female
7299,Mary Heaton Vorse,"Vorse, Mary Heaton",Female
10265,Irene Celephane,"Celephane, Irene",Female
6497,Elizabeth Barrett Browning,"Browning, Elizabeth Barrett",Female
5605,Elizabeth Monica Dashwood / E. M. Delafield (pseudonym),"Delafield, E. M.",Female
5961,Helen Simpson,"Simpson, Helen",Female
7952,Clara E. Laughlin,"Laughlin, Clara E.",Female
7098,Susan Ertz,"Ertz, Susan",Female
9969,Mary Johnston,"Johnston, Mary",Female
6791,Louise Bryant,"Bryant, Louise",Female
7787,Agnes Repplier,"Repplier, Agnes",Female
6504,Anne Douglas Sedgwick,"Sedgwick, Anne Douglas",Female
8074,Colette,"Colette, Sidonie-Gabrielle",Female
6461,Jehanne d'Orliac,"d'Orliac, Jehanne",Female
5409,Edith O'Shaughnessy,"O'Shaughnessy, Edith",Female
5700,Frieda Lawrence,"Lawrence, Frieda",Female
7468,Ellen Glasgow,"Glasgow, Ellen",Female
7197,Anna Katharine Green,"Green, Anna Katharine",Female
6724,Ellen Key,"Key, Ellen Karolina Sofia",Female
7914,Diana White,"White, Diana",Female
10570,Margaret Wilson,"Wilson, Margaret",Female
8107,Ruth McKenney,"McKenney, Ruth",Female
6467,"Frances Anne Vane, Marchioness of Londonderry","Londonderry, Frances Anne Vane, Marchioness of",Female
7006,Alice Roosevelt Longworth,"Longworth, Alice Roosevelt",Female
6407,Dorothy Brett,"Brett, Dorothy",Female
10528,Marguerite Tracy,"Tracy, Marguerite",Female
7900,Virginia Tracy,"Tracy, Virginia",Female
8237,Ida Vera Simonton,"Simonton, Ida Vera",Female
7060,Vicki Baum,"Baum, Vicki",Female
5987,Charlotte Brontë,"Brontë, Charlotte",Female
5632,Agatha Christie,"Christie, Agatha",Female
7467,Helen Reilly,"Reilly, Helen",Female
10230,Charlotte M. Yonge,"Yonge, Charlotte M.",Female
84,"Élisabeth de Gramont, Duchesse de Clermont-Tonnerre","Gramont, Élisabeth de",Female
8147,Hannah Webster Foster,"Foster, Hannah Webster",Female
7306,Mildred Aldrich,"Aldrich, Mildred",Female
6891,Elizabeth Page,"Page, Elizabeth",Female
6382,Alice Meynell,"Meynell, Alice Christiana Thompson",Female
6074,"Clark, Elizabeth","Clark, Elizabeth",Female
6744,Alice Tisdale Hobart,"Hobart, Alice Tisdale",Female
6089,Elizabeth Jacobi,"Jacobi, Elizabeth Pongracz",Female
7969,Isa Bowman,"Bowman, Isa",Female
5794,Margot Asquith,"Asquith, Margot",Female
7337,Marjorie Kinnan Rawlings,"Rawlings, Marjorie Kinnan",Female
6863,Sigrid Undset,"Undset, Sigrid",Female
7093,Anna Louise Strong,"Strong, Anna Louise",Female
6688,Anne Morrow Lindbergh,"Lindbergh, Anne Morrow",Female
6993,"Isabella Augusta, Lady Gregory","Gregory, Lady",Female
7586,Edith Nesbit,"Nesbit, Edith",Female
7587,Dorothy Parker,"Parker, Dorothy",Female
7931,Lucy Beatrice Malleson / Anthony Gilbert (pseudonym),"Gilbert, Anthony",Female
6529,Christina Stead,"Stead, Christina",Female
7011,Elizabeth A. Drew,"Drew, Elizabeth A.",Female
5980,Phoebe Atwood Taylor,"Taylor, Phoebe Atwood",Female
10397,Anna Rochester,"Rochester, Anna",Female
6063,Helen Ashton,"Ashton, Helen",Female
10304,Irma Duncan,"Duncan, Irma",Female
7101,Nathalia Crane,"Crane, Nathalia",Female
5421,Marion Hart,"Hart, Marion Rice",Female
8239,Eiluned Lewis,"Lewis, Eiluned",Female
7942,Natalie Clifford Barney,"Barney, Natalie Clifford",Female
7875,Eleanor Roosevelt,"Roosevelt, Eleanor",Female
6370,Naomi Mitchison,"Mitchison, Naomi",Female
7350,Dora Russell,"Russell, Dora",Female
6450,Anne-Marie-Louise-Henriette d'Orléans Montpensier,"Montpensier, Anne-Marie-Louise-Henriette d'Orléans",Female
7868,Agnes Mary Frances Duclaux / A. Mary F. Robinson,"Duclaux, Mary",Female
7313,Katharine Susan Anthony,"Anthony, Katharine Susan",Female
10467,Louisa Wolseley,"Wolseley, Louisa",Female
8097,Caroline Miller,"Miller, Caroline",Female
7490,Martha Dickinson Bianchi,"Bianchi, Martha Dickinson",Female
7796,Jane Mander,"Mander, Jane",Female
6713,Frieda Hauswirth Das,"Das, Frieda Hauswirth",Female
7666,A. Brewster,"Brewster, Achsah",Female
7730,Eleanor Smith,"Smith, Eleanor",Female
6736,L. Adams Beck / E. Barrington (pseudonym),"Beck, L. Adams",Female
7259,Margaret Cole,"Cole, Margaret",Female
6720,Elizabeth Jenkins,"Jenkins, Elizabeth",Female
7661,Gwethalyn Graham,"Graham, Gwethalyn",Female
6581,Anne Parrish,"Parrish, Anne",Female
5660,N. Warner Hooke,"Hooke, Nina Warner",Female
5829,Caroline V. Kerr,"Kerr, Caroline V.",Female
7232,E. M. Hull,"Hull, E. M.",Female
6263,Cynthia Asquith,"Asquith, Cynthia, Lady",Female
6511,Joan Adeney Easdale,"Easdale, Joan Adeney",Female
7450,Margaret Barton,"Barton, Margaret",Female
7118,Kate Douglas Smith Wiggin,"Wiggin, Kate Douglas Smith",Female
10619,Martha Mott Kelley / Q. Patrick (pseudonym),"Kelley, Martha Mott",Female
7122,Jessie Fothergill,"Fothergill, Jessie",Female
6358,Catherine Carswell,"Carswell, Catherine",Female
6227,Marie Van Vorst,"Van Vorst, Marie",Female
5856,G. B. Stern,"Stern, G. B.",Female
6050,Mary Anne Evans / George Eliot,"Eliot, George",Female
6201,Mary MacCarthy,"MacCarthy, Mary",Female
6222,Annie Russell Marble,"Marble, Annie Russell",Female
7513,Freda Utley,"Utley, Freda",Female
6753,Edna St. Vincent Millay,"Millay, Edna St. Vincent",Female
6101,Stella Benson / Nicolas Tolouse Lautrec de Savine (pseudonym),"Benson, Stella",Female
507,Solita Solano,"Solano, Solita",Female
10458,Freda Kirchwey,"Kirchwey, Freda",Female
10416,Sonja Prins,"Prins, Sonja",Female
5890,Berta Ruck,"Ruck, Berta",Female
7245,Viola Meynell,"Meynell, Viola",Female
6949,Signe Toksvig,"Toksvig, Signe",Female
10468,E. F. Buckley,"Buckley, E. F.",Female
8261,Catherine Wells,"Wells, Catherine",Female
6937,Dorothy Gardiner,"Gardiner, Dorothy",Female
7863,Katharine Elizabeth Dopp,"Dopp, Katharine Elizabeth",Female
5768,M. I. Stevenson,"Stevenson, Margaret Isabella Balfour",Female
6554,Laura Riding,"Riding, Laura",Female
7170,Ella K. Maillart,"Maillart, Ella K.",Female
6193,Murasaki Shikibu /  紫式部,Murasaki Shikibu,Female
9635,Ivy Compton-Burnett,"Compton-Burnett, Ivy",Female
8024,Hélène Adeline Guerber,"Guerber, Hélène Adeline",Female
6031,Frances (Fanny) Burney,"Burney, Fanny",Female
